"city","key","origin","originName","target","targetName","mode","direction","group","commuters","source","geometry","directKm","routeKm","seconds","snapKm","activeEligible","geometryErrors","skippedReason"
"lugano","lugano:CH5396>CH5192:car:inbound","CH5396","Terre di Pedemonte","CH5192","Lugano","car","inbound","swissInbound","9","FSO commune matrix 2020","missing","27.23315910690838","","","","false","",""
"lugano","lugano:CH5396>CH5192:transit:inbound","CH5396","Terre di Pedemonte","CH5192","Lugano","transit","inbound","swissInbound","4","FSO commune matrix 2020","missing","27.23315910690838","","","","false","",""
"lugano","lugano:CH5396>CH5192:soft:inbound","CH5396","Terre di Pedemonte","CH5192","Lugano","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","27.23315910690838","","","","false","",""
"lugano","lugano:CH5227>CH5192:car:inbound","CH5227","Torricella-Taverne","CH5192","Lugano","car","inbound","swissInbound","164","FSO commune matrix 2020","road","8.0100929448696","13.894105077054654","1855.703","0.021998068510517364","false","",""
"lugano","lugano:CH5227>CH5192:transit:inbound","CH5227","Torricella-Taverne","CH5192","Lugano","transit","inbound","swissInbound","72","FSO commune matrix 2020","rail","8.0100929448696","6.454902698474274","","","false","",""
"lugano","lugano:CH5227>CH5192:soft:inbound","CH5227","Torricella-Taverne","CH5192","Lugano","soft","inbound","swissInbound","83","FSO commune matrix 2020","bicycle","8.0100929448696","12.960424429797703","2424.793","0.021998068510517364","true","",""
"lugano","lugano:CH5268>CH5192:car:inbound","CH5268","Vacallo","CH5192","Lugano","car","inbound","swissInbound","83","FSO commune matrix 2020","road","18.6234192550973","29.101397047508783","1752.577","0.006908880741265417","false","",""
"lugano","lugano:CH5268>CH5192:transit:inbound","CH5268","Vacallo","CH5192","Lugano","transit","inbound","swissInbound","36","FSO commune matrix 2020","missing","18.6234192550973","","","","false","",""
"lugano","lugano:CH5268>CH5192:soft:inbound","CH5268","Vacallo","CH5192","Lugano","soft","inbound","swissInbound","42","FSO commune matrix 2020","bicycle","18.6234192550973","27.274264720849775","5939.632","0.006908880741265417","true","",""
"lugano","lugano:CH5230>CH5192:car:inbound","CH5230","Vernate","CH5192","Lugano","car","inbound","swissInbound","43","FSO commune matrix 2020","missing","5.5980104383836045","","","","false","",""
"lugano","lugano:CH5230>CH5192:transit:inbound","CH5230","Vernate","CH5192","Lugano","transit","inbound","swissInbound","19","FSO commune matrix 2020","missing","5.5980104383836045","","","","false","",""
"lugano","lugano:CH5230>CH5192:soft:inbound","CH5230","Vernate","CH5192","Lugano","soft","inbound","swissInbound","21","FSO commune matrix 2020","missing","5.5980104383836045","","","","true","",""
"lugano","lugano:CH5231>CH5192:car:inbound","CH5231","Vezia","CH5192","Lugano","car","inbound","swissInbound","130","FSO commune matrix 2020","road","2.6008762303735633","4.6062679279475285","619.909","0.010820697510319801","false","",""
"lugano","lugano:CH5231>CH5192:transit:inbound","CH5231","Vezia","CH5192","Lugano","transit","inbound","swissInbound","57","FSO commune matrix 2020","missing","2.6008762303735633","","","","false","",""
"lugano","lugano:CH5231>CH5192:soft:inbound","CH5231","Vezia","CH5192","Lugano","soft","inbound","swissInbound","66","FSO commune matrix 2020","pedestrian","2.6008762303735633","3.1844738991097215","2344.195","0.010820697510319801","true","",""
"lugano","lugano:CH5233>CH5192:car:inbound","CH5233","Vico Morcote","CH5192","Lugano","car","inbound","swissInbound","33","FSO commune matrix 2020","missing","7.919517507316184","","","","false","",""
"lugano","lugano:CH5233>CH5192:transit:inbound","CH5233","Vico Morcote","CH5192","Lugano","transit","inbound","swissInbound","14","FSO commune matrix 2020","missing","7.919517507316184","","","","false","",""
"lugano","lugano:CH5233>CH5192:soft:inbound","CH5233","Vico Morcote","CH5192","Lugano","soft","inbound","swissInbound","17","FSO commune matrix 2020","missing","7.919517507316184","","","","true","",""
"lugano","lugano:CH5192>CH5141:car:outbound","CH5192","Lugano","CH5141","Agno","car","outbound","swissOutbound","91","FSO commune matrix 2020","road","4.0247064659188325","6.061183276531276","790.55","0.006908880741265417","false","",""
"lugano","lugano:CH5192>CH5141:transit:outbound","CH5192","Lugano","CH5141","Agno","transit","outbound","swissOutbound","44","FSO commune matrix 2020","rail","4.0247064659188325","7.708942222795155","","","false","",""
"lugano","lugano:CH5192>CH5141:soft:outbound","CH5192","Lugano","CH5141","Agno","soft","outbound","swissOutbound","41","FSO commune matrix 2020","bicycle","4.0247064659188325","6.056506134761518","1266.527","0.006908880741265417","true","",""
"lugano","lugano:CH5192>CH5061:car:outbound","CH5192","Lugano","CH5061","Airolo","car","outbound","swissOutbound","4","FSO commune matrix 2020","missing","65.01827790895948","","","","false","",""
"lugano","lugano:CH5192>CH5061:transit:outbound","CH5192","Lugano","CH5061","Airolo","transit","outbound","swissOutbound","2","FSO commune matrix 2020","rail","65.01827790895948","88.57297140977859","","","false","",""
"lugano","lugano:CH5192>CH5061:soft:outbound","CH5192","Lugano","CH5061","Airolo","soft","outbound","swissOutbound","2","FSO commune matrix 2020","missing","65.01827790895948","","","","false","",""
"lugano","lugano:CH5192>CH5237:car:outbound","CH5192","Lugano","CH5237","Alto Malcantone","car","outbound","swissOutbound","3","FSO commune matrix 2020","missing","8.38507131104928","","","","false","",""
"lugano","lugano:CH5192>CH5237:transit:outbound","CH5192","Lugano","CH5237","Alto Malcantone","transit","outbound","swissOutbound","1","FSO commune matrix 2020","missing","8.38507131104928","","","","false","",""
"lugano","lugano:CH5192>CH5237:soft:outbound","CH5192","Lugano","CH5237","Alto Malcantone","soft","outbound","swissOutbound","1","FSO commune matrix 2020","missing","8.38507131104928","","","","true","",""
"lugano","lugano:CH5192>CH5001:car:outbound","CH5192","Lugano","CH5001","Arbedo-Castione","car","outbound","swissOutbound","39","FSO commune matrix 2020","road","25.081741649462685","51.49430540718522","5015.886","0.22466498404595933","false","",""
"lugano","lugano:CH5192>CH5001:transit:outbound","CH5192","Lugano","CH5001","Arbedo-Castione","transit","outbound","swissOutbound","19","FSO commune matrix 2020","rail","25.081741649462685","27.23646672287362","","","false","",""
"lugano","lugano:CH5192>CH5001:soft:outbound","CH5192","Lugano","CH5001","Arbedo-Castione","soft","outbound","swissOutbound","17","FSO commune matrix 2020","missing","25.081741649462685","","","","true","","Route exceeds 35 km or three hours"
"lugano","lugano:CH5192>CH5144:car:outbound","CH5192","Lugano","CH5144","Arogno","car","outbound","swissOutbound","3","FSO commune matrix 2020","missing","5.770657385928928","","","","false","",""
"lugano","lugano:CH5192>CH5144:transit:outbound","CH5192","Lugano","CH5144","Arogno","transit","outbound","swissOutbound","2","FSO commune matrix 2020","missing","5.770657385928928","","","","false","",""
"lugano","lugano:CH5192>CH5144:soft:outbound","CH5192","Lugano","CH5144","Arogno","soft","outbound","swissOutbound","1","FSO commune matrix 2020","missing","5.770657385928928","","","","true","",""
"lugano","lugano:CH5192>CH5091:car:outbound","CH5192","Lugano","CH5091","Ascona","car","outbound","swissOutbound","16","FSO commune matrix 2020","road","22.42779790649535","42.11033691428523","2894.296","0.010888576115372429","false","",""
"lugano","lugano:CH5192>CH5091:transit:outbound","CH5192","Lugano","CH5091","Ascona","transit","outbound","swissOutbound","8","FSO commune matrix 2020","missing","22.42779790649535","","","","false","",""
"lugano","lugano:CH5192>CH5091:soft:outbound","CH5192","Lugano","CH5091","Ascona","soft","outbound","swissOutbound","7","FSO commune matrix 2020","missing","22.42779790649535","","","","true","","Route exceeds 35 km or three hours"
"lugano","lugano:CH5192>CH5242:car:outbound","CH5192","Lugano","CH5242","Balerna","car","outbound","swissOutbound","45","FSO commune matrix 2020","road","18.395539157624974","25.717609559028613","1457.716","0.008314352775121167","false","",""
"lugano","lugano:CH5192>CH5242:transit:outbound","CH5192","Lugano","CH5242","Balerna","transit","outbound","swissOutbound","22","FSO commune matrix 2020","rail","18.395539157624974","23.03344100966917","","","false","",""
"lugano","lugano:CH5192>CH5242:soft:outbound","CH5192","Lugano","CH5242","Balerna","soft","outbound","swissOutbound","21","FSO commune matrix 2020","bicycle","18.395539157624974","25.271360301559614","5492.39","0.008314352775121167","true","",""
"lugano","lugano:CH5192>CH5148:car:outbound","CH5192","Lugano","CH5148","Bedano","car","outbound","swissOutbound","85","FSO commune matrix 2020","road","6.275620279283959","7.681988956415253","791.68","0.02388060245892537","false","",""
"lugano","lugano:CH5192>CH5148:transit:outbound","CH5192","Lugano","CH5148","Bedano","transit","outbound","swissOutbound","42","FSO commune matrix 2020","missing","6.275620279283959","","","","false","",""
"lugano","lugano:CH5192>CH5148:soft:outbound","CH5192","Lugano","CH5148","Bedano","soft","outbound","swissOutbound","39","FSO commune matrix 2020","bicycle","6.275620279283959","7.191481015349202","1557.806","0.02388060245892537","true","",""
"lugano","lugano:CH5192>CH5002:car:outbound","CH5192","Lugano","CH5002","Bellinzona","car","outbound","swissOutbound","280","FSO commune matrix 2020","road","23.87325021325682","28.98122263244639","1523.292","0.01009365787701572","false","",""
"lugano","lugano:CH5192>CH5002:transit:outbound","CH5192","Lugano","CH5002","Bellinzona","transit","outbound","swissOutbound","137","FSO commune matrix 2020","rail","23.87325021325682","23.862512771176984","","","false","",""
"lugano","lugano:CH5192>CH5002:soft:outbound","CH5192","Lugano","CH5002","Bellinzona","soft","outbound","swissOutbound","127","FSO commune matrix 2020","bicycle","23.87325021325682","34.66405424399504","7230.838","0.01009365787701572","true","",""
"lugano","lugano:CH5192>CH5281:car:outbound","CH5192","Lugano","CH5281","Biasca","car","outbound","swissOutbound","19","FSO commune matrix 2020","road","40.30306612265744","50.16078799297851","2379.039","0.0295322133407721","false","",""
"lugano","lugano:CH5192>CH5281:transit:outbound","CH5192","Lugano","CH5281","Biasca","transit","outbound","swissOutbound","10","FSO commune matrix 2020","rail","40.30306612265744","42.975913671186895","","","false","",""
"lugano","lugano:CH5192>CH5281:soft:outbound","CH5192","Lugano","CH5281","Biasca","soft","outbound","swissOutbound","9","FSO commune matrix 2020","missing","40.30306612265744","","","","false","",""
"lugano","lugano:CH5192>CH5151:car:outbound","CH5192","Lugano","CH5151","Bioggio","car","outbound","swissOutbound","248","FSO commune matrix 2020","road","4.31342503277414","7.353485890291813","735.445","0.019347754693483987","false","",""
"lugano","lugano:CH5192>CH5151:transit:outbound","CH5192","Lugano","CH5151","Bioggio","transit","outbound","swissOutbound","122","FSO commune matrix 2020","rail","4.31342503277414","5.715590728486348","","","false","",""
"lugano","lugano:CH5192>CH5151:soft:outbound","CH5192","Lugano","CH5151","Bioggio","soft","outbound","swissOutbound","113","FSO commune matrix 2020","bicycle","4.31342503277414","5.926935428594905","1224.962","0.019347754693483987","true","",""
"lugano","lugano:CH5192>CH5154:car:outbound","CH5192","Lugano","CH5154","Bissone","car","outbound","swissOutbound","6","FSO commune matrix 2020","missing","6.035972216334708","","","","false","",""
"lugano","lugano:CH5192>CH5154:transit:outbound","CH5192","Lugano","CH5154","Bissone","transit","outbound","swissOutbound","3","FSO commune matrix 2020","missing","6.035972216334708","","","","false","",""
"lugano","lugano:CH5192>CH5154:soft:outbound","CH5192","Lugano","CH5154","Bissone","soft","outbound","swissOutbound","2","FSO commune matrix 2020","missing","6.035972216334708","","","","true","",""
"lugano","lugano:CH5192>CH5097:car:outbound","CH5192","Lugano","CH5097","Brissago","car","outbound","swissOutbound","3","FSO commune matrix 2020","missing","23.85146808478349","","","","false","",""
"lugano","lugano:CH5192>CH5097:transit:outbound","CH5192","Lugano","CH5097","Brissago","transit","outbound","swissOutbound","2","FSO commune matrix 2020","missing","23.85146808478349","","","","false","",""
"lugano","lugano:CH5192>CH5097:soft:outbound","CH5192","Lugano","CH5097","Brissago","soft","outbound","swissOutbound","2","FSO commune matrix 2020","missing","23.85146808478349","","","","true","",""
"lugano","lugano:CH5192>CH5161:car:outbound","CH5192","Lugano","CH5161","Cademario","car","outbound","swissOutbound","5","FSO commune matrix 2020","missing","4.930116035234543","","","","false","",""
"lugano","lugano:CH5192>CH5161:transit:outbound","CH5192","Lugano","CH5161","Cademario","transit","outbound","swissOutbound","2","FSO commune matrix 2020","missing","4.930116035234543","","","","false","",""
"lugano","lugano:CH5192>CH5161:soft:outbound","CH5192","Lugano","CH5161","Cademario","soft","outbound","swissOutbound","2","FSO commune matrix 2020","missing","4.930116035234543","","","","true","",""
"lugano","lugano:CH5192>CH5162:car:outbound","CH5192","Lugano","CH5162","Cadempino","car","outbound","swissOutbound","101","FSO commune matrix 2020","road","3.6634723323301297","5.29925793027428","828.395","0.024086408197863802","false","",""
"lugano","lugano:CH5192>CH5162:transit:outbound","CH5192","Lugano","CH5162","Cadempino","transit","outbound","swissOutbound","49","FSO commune matrix 2020","missing","3.6634723323301297","","","","false","",""
"lugano","lugano:CH5192>CH5162:soft:outbound","CH5192","Lugano","CH5162","Cadempino","soft","outbound","swissOutbound","46","FSO commune matrix 2020","bicycle","3.6634723323301297","5.020815555005275","1083.589","0.024086408197863802","true","",""
"lugano","lugano:CH5192>CH5003:car:outbound","CH5192","Lugano","CH5003","Cadenazzo","car","outbound","swissOutbound","18","FSO commune matrix 2020","road","15.977565518350149","24.39253822800216","1612.275","0.006908880741265417","false","",""
"lugano","lugano:CH5192>CH5003:transit:outbound","CH5192","Lugano","CH5003","Cadenazzo","transit","outbound","swissOutbound","9","FSO commune matrix 2020","rail","15.977565518350149","22.317108874785394","","","false","",""
"lugano","lugano:CH5192>CH5003:soft:outbound","CH5192","Lugano","CH5003","Cadenazzo","soft","outbound","swissOutbound","8","FSO commune matrix 2020","bicycle","15.977565518350149","26.133727383145114","5491.372","0.006908880741265417","true","",""
"lugano","lugano:CH5192>CH3831:car:outbound","CH5192","Lugano","CH3831","Cama","car","outbound","swissOutbound","3","FSO commune matrix 2020","missing","34.66635229788846","","","","false","",""
