"city","key","origin","originName","target","targetName","mode","direction","group","commuters","source","geometry","directKm","routeKm","seconds","snapKm","activeEligible","geometryErrors","skippedReason","representedPeople"
"zurich","zurich:CH1501>CH261:soft:inbound","CH1501","Beckenried","CH261","Zürich","soft","inbound","swissInbound","5","FSO commune matrix 2020","missing","48.34071033505337","","","","false","","",""
"zurich","zurich:CH4224>CH261:car:inbound","CH4224","Beinwil (Freiamt)","CH261","Zürich","car","inbound","swissInbound","5","FSO commune matrix 2020","missing","22.35109641505648","","","","false","","",""
"zurich","zurich:CH4224>CH261:transit:inbound","CH4224","Beinwil (Freiamt)","CH261","Zürich","transit","inbound","swissInbound","21","FSO commune matrix 2020","missing","22.35109641505648","","","","false","","",""
"zurich","zurich:CH4224>CH261:soft:inbound","CH4224","Beinwil (Freiamt)","CH261","Zürich","soft","inbound","swissInbound","7","FSO commune matrix 2020","missing","22.35109641505648","","","","true","","",""
"zurich","zurich:CH4131>CH261:car:inbound","CH4131","Beinwil am See","CH261","Zürich","car","inbound","swissInbound","17","FSO commune matrix 2020","road","28.11320424350494","49.54473110565337","3279.804","0.013345094957829614","false","","",""
"zurich","zurich:CH4131>CH261:transit:inbound","CH4131","Beinwil am See","CH261","Zürich","transit","inbound","swissInbound","63","FSO commune matrix 2020","rail","28.11320424350494","47.790796084137945","","","false","","","63"
"zurich","zurich:CH4131>CH261:soft:inbound","CH4131","Beinwil am See","CH261","Zürich","soft","inbound","swissInbound","22","FSO commune matrix 2020","missing","28.11320424350494","","","","false","","",""
"zurich","zurich:CH4022>CH261:car:inbound","CH4022","Bellikon","CH261","Zürich","car","inbound","swissInbound","25","FSO commune matrix 2020","road","14.637414093244775","21.65233380380524","2040.737","0.004524309149197209","false","","",""
"zurich","zurich:CH4022>CH261:transit:inbound","CH4022","Bellikon","CH261","Zürich","transit","inbound","swissInbound","92","FSO commune matrix 2020","missing","14.637414093244775","","","","false","","",""
"zurich","zurich:CH4022>CH261:soft:inbound","CH4022","Bellikon","CH261","Zürich","soft","inbound","swissInbound","32","FSO commune matrix 2020","missing","14.637414093244775","","","","true","","",""
"zurich","zurich:CH3312>CH261:car:inbound","CH3312","Benken (SG)","CH261","Zürich","car","inbound","swissInbound","17","FSO commune matrix 2020","road","39.970672354722076","54.35604600637421","2962.298","0.027005979540782665","false","","",""
"zurich","zurich:CH3312>CH261:transit:inbound","CH3312","Benken (SG)","CH261","Zürich","transit","inbound","swissInbound","66","FSO commune matrix 2020","rail","39.970672354722076","49.726196944004336","","","false","","","66"
"zurich","zurich:CH3312>CH261:soft:inbound","CH3312","Benken (SG)","CH261","Zürich","soft","inbound","swissInbound","23","FSO commune matrix 2020","missing","39.970672354722076","","","","false","","",""
"zurich","zurich:CH22>CH261:car:inbound","CH22","Benken (ZH)","CH261","Zürich","car","inbound","swissInbound","5","FSO commune matrix 2020","missing","31.900148659379845","","","","false","","",""
"zurich","zurich:CH22>CH261:transit:inbound","CH22","Benken (ZH)","CH261","Zürich","transit","inbound","swissInbound","19","FSO commune matrix 2020","missing","31.900148659379845","","","","false","","",""
"zurich","zurich:CH22>CH261:soft:inbound","CH22","Benken (ZH)","CH261","Zürich","soft","inbound","swissInbound","6","FSO commune matrix 2020","missing","31.900148659379845","","","","false","","",""
"zurich","zurich:CH4891>CH261:car:inbound","CH4891","Berg (TG)","CH261","Zürich","car","inbound","swissInbound","7","FSO commune matrix 2020","missing","52.51859817075365","","","","false","","",""
"zurich","zurich:CH4891>CH261:transit:inbound","CH4891","Berg (TG)","CH261","Zürich","transit","inbound","swissInbound","28","FSO commune matrix 2020","rail","52.51859817075365","68.31639875451258","","","false","","","28"
"zurich","zurich:CH4891>CH261:soft:inbound","CH4891","Berg (TG)","CH261","Zürich","soft","inbound","swissInbound","10","FSO commune matrix 2020","missing","52.51859817075365","","","","false","","",""
"zurich","zurich:CH23>CH261:car:inbound","CH23","Berg am Irchel","CH261","Zürich","car","inbound","swissInbound","4","FSO commune matrix 2020","missing","20.776356072017503","","","","false","","",""
"zurich","zurich:CH23>CH261:transit:inbound","CH23","Berg am Irchel","CH261","Zürich","transit","inbound","swissInbound","17","FSO commune matrix 2020","missing","20.776356072017503","","","","false","","",""
"zurich","zurich:CH23>CH261:soft:inbound","CH23","Berg am Irchel","CH261","Zürich","soft","inbound","swissInbound","6","FSO commune matrix 2020","missing","20.776356072017503","","","","true","","",""
"zurich","zurich:CH4023>CH261:car:inbound","CH4023","Bergdietikon","CH261","Zürich","car","inbound","swissInbound","62","FSO commune matrix 2020","road","12.285367178999474","15.748141835838085","1661.439","0.017190326101902513","false","","",""
"zurich","zurich:CH4023>CH261:transit:inbound","CH4023","Bergdietikon","CH261","Zürich","transit","inbound","swissInbound","236","FSO commune matrix 2020","missing","12.285367178999474","","","","false","","",""
"zurich","zurich:CH4023>CH261:soft:inbound","CH4023","Bergdietikon","CH261","Zürich","soft","inbound","swissInbound","83","FSO commune matrix 2020","bicycle","12.285367178999474","13.024562745113984","2633.041","0.011875621586877839","true","","","83"
"zurich","zurich:CH4062>CH261:car:inbound","CH4062","Berikon","CH261","Zürich","car","inbound","swissInbound","105","FSO commune matrix 2020","road","12.1869146432833","18.448699215301797","1610.281","0.01377739865687176","false","","",""
"zurich","zurich:CH4062>CH261:transit:inbound","CH4062","Berikon","CH261","Zürich","transit","inbound","swissInbound","397","FSO commune matrix 2020","rail","12.1869146432833","20.351233983722278","","","false","","","397"
"zurich","zurich:CH4062>CH261:soft:inbound","CH4062","Berikon","CH261","Zürich","soft","inbound","swissInbound","140","FSO commune matrix 2020","bicycle","12.1869146432833","17.312030378808625","3456.77","0.01377739865687176","true","","","140"
"zurich","zurich:CH2932>CH261:car:inbound","CH2932","Beringen","CH261","Zürich","car","inbound","swissInbound","18","FSO commune matrix 2020","road","35.96787245877585","52.39709893310263","2846.985","0.01282169365562541","false","","",""
"zurich","zurich:CH2932>CH261:transit:inbound","CH2932","Beringen","CH261","Zürich","transit","inbound","swissInbound","69","FSO commune matrix 2020","rail","35.96787245877585","63.584030660912276","","","false","","","69"
"zurich","zurich:CH2932>CH261:soft:inbound","CH2932","Beringen","CH261","Zürich","soft","inbound","swissInbound","24","FSO commune matrix 2020","missing","35.96787245877585","","","","false","","",""
"zurich","zurich:CH4801>CH261:car:inbound","CH4801","Berlingen","CH261","Zürich","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","48.35733961838788","","","","false","","",""
"zurich","zurich:CH4801>CH261:transit:inbound","CH4801","Berlingen","CH261","Zürich","transit","inbound","swissInbound","8","FSO commune matrix 2020","rail","48.35733961838788","75.74008598585","","","false","","","8"
"zurich","zurich:CH4801>CH261:soft:inbound","CH4801","Berlingen","CH261","Zürich","soft","inbound","swissInbound","3","FSO commune matrix 2020","missing","48.35733961838788","","","","false","","",""
"zurich","zurich:CH1081>CH261:car:inbound","CH1081","Beromünster","CH261","Zürich","car","inbound","swissInbound","5","FSO commune matrix 2020","missing","32.83472806126905","","","","false","","",""
"zurich","zurich:CH1081>CH261:transit:inbound","CH1081","Beromünster","CH261","Zürich","transit","inbound","swissInbound","17","FSO commune matrix 2020","missing","32.83472806126905","","","","false","","",""
"zurich","zurich:CH1081>CH261:soft:inbound","CH1081","Beromünster","CH261","Zürich","soft","inbound","swissInbound","6","FSO commune matrix 2020","missing","32.83472806126905","","","","false","","",""
"zurich","zurich:CH4226>CH261:car:inbound","CH4226","Besenbüren","CH261","Zürich","car","inbound","swissInbound","6","FSO commune matrix 2020","missing","16.49046401245484","","","","false","","",""
"zurich","zurich:CH4226>CH261:transit:inbound","CH4226","Besenbüren","CH261","Zürich","transit","inbound","swissInbound","23","FSO commune matrix 2020","missing","16.49046401245484","","","","false","","",""
"zurich","zurich:CH4226>CH261:soft:inbound","CH4226","Besenbüren","CH261","Zürich","soft","inbound","swissInbound","8","FSO commune matrix 2020","missing","16.49046401245484","","","","true","","",""
"zurich","zurich:CH4716>CH261:car:inbound","CH4716","Bettwiesen","CH261","Zürich","car","inbound","swissInbound","4","FSO commune matrix 2020","missing","38.21260507334845","","","","false","","",""
"zurich","zurich:CH4716>CH261:transit:inbound","CH4716","Bettwiesen","CH261","Zürich","transit","inbound","swissInbound","16","FSO commune matrix 2020","rail","38.21260507334845","59.4849389175402","","","false","","","16"
"zurich","zurich:CH4716>CH261:soft:inbound","CH4716","Bettwiesen","CH261","Zürich","soft","inbound","swissInbound","6","FSO commune matrix 2020","missing","38.21260507334845","","","","false","","",""
"zurich","zurich:CH4227>CH261:car:inbound","CH4227","Bettwil","CH261","Zürich","car","inbound","swissInbound","3","FSO commune matrix 2020","missing","22.371063306676774","","","","false","","",""
"zurich","zurich:CH4227>CH261:transit:inbound","CH4227","Bettwil","CH261","Zürich","transit","inbound","swissInbound","10","FSO commune matrix 2020","missing","22.371063306676774","","","","false","","",""
"zurich","zurich:CH4227>CH261:soft:inbound","CH4227","Bettwil","CH261","Zürich","soft","inbound","swissInbound","4","FSO commune matrix 2020","missing","22.371063306676774","","","","true","","",""
"zurich","zurich:CH4002>CH261:car:inbound","CH4002","Biberstein","CH261","Zürich","car","inbound","swissInbound","8","FSO commune matrix 2020","missing","34.644237040992074","","","","false","","",""
"zurich","zurich:CH4002>CH261:transit:inbound","CH4002","Biberstein","CH261","Zürich","transit","inbound","swissInbound","29","FSO commune matrix 2020","missing","34.644237040992074","","","","false","","",""
"zurich","zurich:CH4002>CH261:soft:inbound","CH4002","Biberstein","CH261","Zürich","soft","inbound","swissInbound","10","FSO commune matrix 2020","missing","34.644237040992074","","","","false","","",""
"zurich","zurich:CH4721>CH261:car:inbound","CH4721","Bichelsee-Balterswil","CH261","Zürich","car","inbound","swissInbound","9","FSO commune matrix 2020","missing","29.884452906431164","","","","false","","",""
"zurich","zurich:CH4721>CH261:transit:inbound","CH4721","Bichelsee-Balterswil","CH261","Zürich","transit","inbound","swissInbound","32","FSO commune matrix 2020","missing","29.884452906431164","","","","false","","",""
"zurich","zurich:CH4721>CH261:soft:inbound","CH4721","Bichelsee-Balterswil","CH261","Zürich","soft","inbound","swissInbound","11","FSO commune matrix 2020","missing","29.884452906431164","","","","false","","",""
"zurich","zurich:CH242>CH261:car:inbound","CH242","Birmensdorf (ZH)","CH261","Zürich","car","inbound","swissInbound","273","FSO commune matrix 2020","road","8.189791602092987","14.920237698688547","1327.961","0.013103031274432178","false","","",""
"zurich","zurich:CH242>CH261:transit:inbound","CH242","Birmensdorf (ZH)","CH261","Zürich","transit","inbound","swissInbound","1031","FSO commune matrix 2020","rail","8.189791602092987","12.819064146523703","","","false","","","1031"
"zurich","zurich:CH242>CH261:soft:inbound","CH242","Birmensdorf (ZH)","CH261","Zürich","soft","inbound","swissInbound","362","FSO commune matrix 2020","bicycle","8.189791602092987","9.456704860279098","1952.589","0.013103031274432178","true","","","362"
"zurich","zurich:CH4024>CH261:car:inbound","CH4024","Birmenstorf (AG)","CH261","Zürich","car","inbound","swissInbound","35","FSO commune matrix 2020","road","23.208422451682363","28.417115913830663","2368.953","0.007632368217066448","false","","",""
"zurich","zurich:CH4024>CH261:transit:inbound","CH4024","Birmenstorf (AG)","CH261","Zürich","transit","inbound","swissInbound","132","FSO commune matrix 2020","missing","23.208422451682363","","","","false","","",""
"zurich","zurich:CH4024>CH261:soft:inbound","CH4024","Birmenstorf (AG)","CH261","Zürich","soft","inbound","swissInbound","47","FSO commune matrix 2020","missing","23.208422451682363","","","","true","","",""
"zurich","zurich:CH4092>CH261:car:inbound","CH4092","Birr","CH261","Zürich","car","inbound","swissInbound","30","FSO commune matrix 2020","road","25.66096823409938","31.542953639035087","2153.237","0.04531269596313558","false","","",""
"zurich","zurich:CH4092>CH261:transit:inbound","CH4092","Birr","CH261","Zürich","transit","inbound","swissInbound","113","FSO commune matrix 2020","rail","25.66096823409938","31.208321613650124","","","false","","","113"
"zurich","zurich:CH4092>CH261:soft:inbound","CH4092","Birr","CH261","Zürich","soft","inbound","swissInbound","40","FSO commune matrix 2020","missing","25.66096823409938","","","","true","","",""
"zurich","zurich:CH4093>CH261:car:inbound","CH4093","Birrhard","CH261","Zürich","car","inbound","swissInbound","6","FSO commune matrix 2020","missing","23.433549424067003","","","","false","","",""
"zurich","zurich:CH4093>CH261:transit:inbound","CH4093","Birrhard","CH261","Zürich","transit","inbound","swissInbound","22","FSO commune matrix 2020","missing","23.433549424067003","","","","false","","",""
"zurich","zurich:CH4093>CH261:soft:inbound","CH4093","Birrhard","CH261","Zürich","soft","inbound","swissInbound","8","FSO commune matrix 2020","missing","23.433549424067003","","","","true","","",""
"zurich","zurich:CH4132>CH261:car:inbound","CH4132","Birrwil","CH261","Zürich","car","inbound","swissInbound","6","FSO commune matrix 2020","missing","27.51652475278139","","","","false","","",""
"zurich","zurich:CH4132>CH261:transit:inbound","CH4132","Birrwil","CH261","Zürich","transit","inbound","swissInbound","24","FSO commune matrix 2020","rail","27.51652475278139","45.4772800713918","","","false","","","24"
"zurich","zurich:CH4132>CH261:soft:inbound","CH4132","Birrwil","CH261","Zürich","soft","inbound","swissInbound","9","FSO commune matrix 2020","missing","27.51652475278139","","","","false","","",""
"zurich","zurich:CH4901>CH261:car:inbound","CH4901","Birwinken","CH261","Zürich","car","inbound","swissInbound","2","FSO commune matrix 2020","missing","55.32212857820327","","","","false","","",""
"zurich","zurich:CH4901>CH261:transit:inbound","CH4901","Birwinken","CH261","Zürich","transit","inbound","swissInbound","7","FSO commune matrix 2020","missing","55.32212857820327","","","","false","","",""
