"city","minute","carNow","transitNow","activeNow","populationChange","vsDailyAverage","routeDerivedCarPopulation","curveCarPopulationSameCoverage"
"geneva","1065","20246","3546","1755","48292","-7586","37499","34434"
"geneva","1070","20215","3332","1584","45098","-10780","34757","32197"
"geneva","1075","19985","3415","1315","42013","-13865","32122","30031"
"geneva","1080","19597","3065","1156","39047","-16831","29592","27945"
"geneva","1085","19088","3115","1471","36210","-19668","27166","25945"
"geneva","1090","18492","3043","1742","33508","-22370","24843","24036"
"geneva","1095","17834","2866","2197","30944","-24934","22624","22221"
"geneva","1100","17139","2746","2109","28521","-27357","20509","20503"
"geneva","1105","16428","2579","2327","26240","-29638","18498","18882"
"geneva","1110","15710","2595","1977","24100","-31778","16590","17359"
"geneva","1115","14989","2711","1721","22099","-33779","14786","15933"
"geneva","1120","14265","2711","1445","20234","-35644","13086","14601"
"geneva","1125","13542","2902","1172","18500","-37378","11489","13362"
"geneva","1130","12818","2911","1081","16893","-38985","9996","12211"
"geneva","1135","12094","3146","677","15407","-40471","8606","11146"
"geneva","1140","11370","3320","588","14036","-41842","7320","10162"
"geneva","1145","10646","3495","574","12774","-43104","6138","9255"
"geneva","1150","9922","3487","544","11614","-44264","5060","8421"
"geneva","1155","9197","2960","310","10550","-45328","4085","7655"
"geneva","1160","8473","2960","292","9576","-46302","3214","6953"
"geneva","1165","7749","2739","366","8686","-47192","2446","6311"
"geneva","1170","7025","2268","516","7873","-48005","1782","5724"
"geneva","1175","6301","2071","595","7132","-48746","1222","5188"
"geneva","1180","5577","1485","595","6457","-49421","766","4700"
"geneva","1185","4852","1429","737","5843","-50035","413","4256"
"geneva","1190","4128","855","649","5285","-50593","164","3852"
"geneva","1195","3404","659","545","4778","-51100","18","3484"
"geneva","1200","2680","659","215","4319","-51559","-24","3151"
"geneva","1205","2010","648","215","3902","-51976","-15","2848"
"geneva","1210","1448","452","215","3524","-52354","-8","2574"
"geneva","1215","993","406","200","3182","-52696","-4","2325"
"geneva","1220","647","406","14","2872","-53006","-1","2100"
"geneva","1225","400","81","14","2592","-53286","0","1896"
"geneva","1230","232","48","14","2339","-53539","0","1712"
"geneva","1235","124","45","14","2110","-53768","0","1545"
"geneva","1240","60","27","14","1903","-53975","0","1394"
"geneva","1245","27","9","14","1716","-54162","0","1258"
"geneva","1250","12","9","0","1548","-54330","0","1135"
"geneva","1255","5","9","0","1395","-54483","0","1023"
"geneva","1260","2","9","0","1258","-54620","0","923"
"geneva","1265","1","9","0","1134","-54744","0","832"
"geneva","1270","1","9","0","1022","-54856","0","751"
"geneva","1275","0","9","0","921","-54957","0","677"
"geneva","1280","0","9","0","830","-55048","0","610"
"geneva","1285","0","9","0","748","-55130","0","550"
"geneva","1290","0","0","0","674","-55204","0","496"
"geneva","1295","0","0","0","607","-55271","0","447"
"geneva","1300","0","0","0","547","-55331","0","403"
"geneva","1305","0","0","0","493","-55385","0","363"
"geneva","1310","0","0","0","444","-55434","0","327"
"geneva","1315","0","0","0","400","-55478","0","295"
"geneva","1320","0","0","0","361","-55517","0","266"
"geneva","1325","0","0","0","325","-55553","0","240"
"geneva","1330","0","0","0","293","-55585","0","216"
"geneva","1335","0","0","0","264","-55614","0","195"
"geneva","1340","0","0","0","237","-55641","0","175"
"geneva","1345","0","0","0","214","-55664","0","158"
"geneva","1350","0","0","0","193","-55685","0","142"
"geneva","1355","0","0","0","174","-55704","0","128"
"geneva","1360","0","0","0","156","-55722","0","116"
"geneva","1365","0","0","0","141","-55737","0","104"
"geneva","1370","0","0","0","127","-55751","0","94"
"geneva","1375","0","0","0","114","-55764","0","85"
"geneva","1380","0","0","0","103","-55775","0","76"
"geneva","1385","0","0","0","93","-55785","0","69"
"geneva","1390","0","0","0","83","-55795","0","62"
"geneva","1395","0","0","0","75","-55803","0","56"
"geneva","1400","0","0","0","68","-55810","0","50"
"geneva","1405","0","0","0","61","-55817","0","45"
"geneva","1410","0","0","0","55","-55823","0","41"
"geneva","1415","0","0","0","49","-55829","0","37"
"geneva","1420","0","0","0","45","-55833","0","33"
"geneva","1425","0","0","0","40","-55838","0","30"
"geneva","1430","0","0","0","36","-55842","0","27"
"geneva","1435","0","0","0","33","-55845","0","24"
"geneva","1440","0","0","0","29","-55849","0","22"
"basel","0","0","0","0","5","-32554","0","1"
"basel","5","0","0","0","6","-32553","0","1"
"basel","10","0","0","0","7","-32552","0","1"
"basel","15","0","0","0","7","-32552","0","1"
"basel","20","0","0","0","8","-32551","0","1"
"basel","25","0","0","0","9","-32550","0","1"
"basel","30","0","0","0","10","-32549","0","1"
"basel","35","0","0","0","11","-32548","0","1"
"basel","40","0","0","0","12","-32547","0","2"
"basel","45","0","0","0","14","-32545","0","2"
"basel","50","0","0","0","15","-32544","0","2"
"basel","55","0","0","0","17","-32542","0","2"
"basel","60","0","0","0","19","-32540","0","2"
"basel","65","0","0","0","21","-32538","0","3"
"basel","70","0","0","0","23","-32536","0","3"
"basel","75","0","0","0","26","-32533","0","3"
"basel","80","0","0","0","29","-32530","0","4"
"basel","85","0","0","0","32","-32527","0","4"
"basel","90","0","0","0","35","-32524","0","5"
"basel","95","0","0","0","39","-32520","0","5"
"basel","100","0","0","0","44","-32515","0","6"
"basel","105","0","0","0","49","-32510","0","6"
"basel","110","0","0","0","54","-32505","0","7"
"basel","115","0","0","0","60","-32499","0","8"
"basel","120","0","0","0","67","-32492","0","9"
"basel","125","0","0","0","74","-32485","0","10"
"basel","130","0","0","0","82","-32477","0","11"
"basel","135","0","0","0","92","-32467","0","12"
"basel","140","0","0","0","102","-32457","0","14"
"basel","145","0","0","0","113","-32446","0","15"
"basel","150","0","0","0","126","-32433","0","17"
"basel","155","0","0","0","140","-32419","0","19"
"basel","160","0","0","0","155","-32404","0","21"
"basel","165","0","0","0","173","-32386","0","23"
"basel","170","0","0","0","192","-32367","0","26"
"basel","175","0","0","0","214","-32345","0","29"
"basel","180","0","0","0","237","-32322","0","32"
"basel","185","0","0","0","264","-32295","0","36"
"basel","190","0","0","0","294","-32265","0","40"
"basel","195","0","0","0","326","-32233","0","44"
"basel","200","0","0","0","363","-32196","0","49"
"basel","205","0","0","0","403","-32156","0","55"
"basel","210","0","0","0","448","-32111","0","61"
"basel","215","0","0","0","499","-32060","0","68"
"basel","220","0","0","0","554","-32005","0","75"
"basel","225","0","0","0","616","-31943","0","84"
"basel","230","0","0","0","685","-31874","0","93"
"basel","235","0","0","0","761","-31798","0","104"
"basel","240","0","0","0","846","-31713","0","115"
"basel","245","0","0","0","941","-31618","0","128"
"basel","250","0","0","0","1045","-31514","0","143"
"basel","255","0","0","0","1161","-31398","0","159"
"basel","260","0","0","0","1291","-31268","0","176"
"basel","265","0","0","0","1434","-31125","0","196"
"basel","270","0","0","0","1592","-30967","0","218"
"basel","275","0","0","0","1769","-30790","0","243"
"basel","280","0","0","0","1964","-30595","0","270"
"basel","285","0","0","0","2180","-30379","0","300"
"basel","290","0","1499","0","2419","-30140","0","333"
"basel","295","0","2350","0","2684","-29875","0","370"
"basel","300","0","3143","0","2977","-29582","0","410"
"basel","305","9","3591","0","3301","-29258","-2","455"
"basel","310","37","3617","199","3659","-28900","-6","505"
"basel","315","83","4223","456","4053","-28506","-14","560"
"basel","320","145","4379","820","4488","-28071","-23","621"
"basel","325","220","4745","820","4966","-27593","-30","688"
"basel","330","300","4386","820","5492","-27067","-30","762"
"basel","335","384","4005","1295","6070","-26489","-21","842"
"basel","340","469","3571","1191","6703","-25856","-2","931"
"basel","345","556","3179","1370","7396","-25163","30","1028"
"basel","350","643","3480","1715","8152","-24407","73","1135"
"basel","355","730","2747","2054","8977","-23582","128","1251"
"basel","360","818","2945","2851","9875","-22684","195","1377"
"basel","365","905","3181","4020","10848","-21711","275","1514"
"basel","370","993","3190","4027","11901","-20658","367","1662"
"basel","375","1080","3549","4010","13038","-19521","472","1822"
"basel","380","1167","3740","3794","14260","-18299","589","1995"
"basel","385","1255","3428","3545","15571","-16988","718","2179"
"basel","390","1342","3849","3600","16970","-15589","859","2377"
"basel","395","1430","3473","4053","18459","-14100","1013","2587"
"basel","400","1517","3004","4023","20037","-12522","1179","2809"
"basel","405","1605","3389","3758","21701","-10858","1358","3044"
"basel","410","1692","3462","5078","23448","-9111","1549","3291"
"basel","415","1779","3745","4956","25274","-7285","1752","3548"
"basel","420","1867","3080","5242","27172","-5387","1967","3816"
"basel","425","1954","2900","5958","29134","-3425","2195","4092"
"basel","430","2042","2785","4797","31153","-1406","2435","4376"
"basel","435","2129","2499","6030","33219","660","2688","4667"
"basel","440","2217","2146","6548","35320","2761","2953","4962"
"basel","445","2304","1793","7666","37444","4885","3230","5260"
"basel","450","2392","2559","7533","39581","7022","3520","5560"
"basel","455","2461","2633","7781","41718","9159","3825","5859"
"basel","460","2493","2703","8665","43842","11283","4148","6156"
"basel","465","2488","2667","7944","45941","13382","4490","6449"
"basel","470","2451","3243","9867","48006","15447","4847","6736"
"basel","475","2390","3162","8568","50024","17465","5212","7017"
"basel","480","2316","2984","9012","51988","19429","5576","7290"
"basel","485","2236","3121","8454","53888","21329","5935","7553"
"basel","490","2152","3585","8456","55717","23158","6284","7806"
"basel","495","2067","3269","9331","57471","24912","6622","8048"
"basel","500","1980","2798","7716","59144","26585","6948","8279"
"basel","505","1893","2771","7195","60733","28174","7264","8497"
"basel","510","1806","2099","7433","62236","29677","7566","8704"
"basel","515","1718","2247","7071","63653","31094","7857","8898"
"basel","520","1631","2598","5862","64984","32425","8135","9080"
"basel","525","1543","2443","5898","66229","33670","8400","9250"
"basel","530","1456","2567","5485","67390","34831","8654","9409"
"basel","535","1368","2581","5436","68470","35911","8895","9556"
"basel","540","1281","2590","4993","69472","36913","9124","9692"
"basel","545","1193","2771","4595","70399","37840","9340","9817"
"basel","550","1106","2587","4313","71253","38694","9544","9933"
"basel","555","1019","2883","3766","72040","39481","9736","10040"
"basel","560","931","3078","3404","72763","40204","9915","10137"
"basel","565","844","2826","2844","73426","40867","10082","10227"
"basel","570","756","2483","2950","74033","41474","10237","10309"
"basel","575","669","2312","3302","74588","42029","10379","10383"
"basel","580","581","2114","3204","75094","42535","10509","10451"
"basel","585","494","1557","2735","75555","42996","10627","10513"
"basel","590","407","1463","2235","75974","43415","10732","10569"
"basel","595","319","798","1703","76355","43796","10825","10620"
"basel","600","232","401","1514","76701","44142","10906","10666"
"basel","605","153","386","926","77015","44456","10972","10708"
"basel","610","94","142","509","77299","44740","11024","10746"
"basel","615","52","119","509","77555","44996","11060","10780"
"basel","620","27","49","378","77787","45228","11082","10811"
"basel","625","14","14","0","77997","45438","11094","10839"
"basel","630","7","14","0","78186","45627","11100","10864"
"basel","635","3","14","0","78355","45796","11103","10887"
"basel","640","1","0","0","78508","45949","11105","10907"
"basel","645","0","0","0","78645","46086","11106","10925"
"basel","650","0","0","0","78768","46209","11106","10941"
"basel","655","0","0","0","78877","46318","11106","10956"
"basel","660","0","0","0","78975","46416","11106","10969"
"basel","665","0","0","0","79062","46503","11106","10980"
"basel","670","0","0","0","79139","46580","11106","10990"
"basel","675","0","0","0","79206","46647","11106","10999"
"basel","680","0","0","0","79265","46706","11106","11007"
"basel","685","0","0","0","79317","46758","11106","11013"
"basel","690","0","0","0","79361","46802","11106","11019"
"basel","695","0","0","0","79398","46839","11106","11024"
"basel","700","0","0","0","79430","46871","11106","11028"
"basel","705","0","0","0","79455","46896","11106","11031"
"basel","710","0","0","0","79474","46915","11106","11034"
"basel","715","0","0","0","79489","46930","11106","11035"
"basel","720","0","0","0","79498","46939","11106","11036"
"basel","725","0","0","0","79502","46943","11106","11037"
"basel","730","0","0","0","79501","46942","11106","11036"
"basel","735","0","0","0","79495","46936","11106","11035"
"basel","740","0","0","0","79485","46926","11106","11034"
"basel","745","0","0","0","79470","46911","11106","11032"
"basel","750","0","0","0","79450","46891","11106","11029"
"basel","755","0","0","0","79425","46866","11106","11025"
"basel","760","0","0","0","79394","46835","11106","11021"
"basel","765","0","0","0","79359","46800","11106","11016"
"basel","770","0","0","0","79317","46758","11106","11010"
"basel","775","0","0","0","79270","46711","11106","11003"
"basel","780","0","0","0","79217","46658","11106","10996"
"basel","785","0","0","0","79157","46598","11106","10987"
"basel","790","0","0","0","79089","46530","11106","10978"
"basel","795","0","0","0","79015","46456","11106","10967"
"basel","800","0","0","0","78932","46373","11106","10955"
"basel","805","0","0","0","78840","46281","11106","10943"
"basel","810","0","0","0","78739","46180","11106","10928"
"basel","815","0","0","0","78627","46068","11106","10913"
"basel","820","0","0","0","78505","45946","11106","10895"
"basel","825","0","0","0","78371","45812","11106","10877"
"basel","830","0","0","0","78223","45664","11106","10856"
